d_dark,d_bright,type,active_baseline,active_joint,evidence,image_id,split,condition,view,region_true_type,region_margin
0.13018319010734558,0.0963641032576561,dark,True,True,1.3688811775236192,419882,evaluation_t007,smooth_gradient,bottom_left,,
0.0043871477246284485,0.20122750103473663,bright,True,True,3.449783995210543,419882,evaluation_t007,smooth_gradient,bottom_right,,
-0.16925865411758423,-0.030515439808368683,bright,False,False,-0.5564627601669062,424721,evaluation_t007,clean,full,,
-0.09277012199163437,-0.01863468624651432,bright,False,False,-0.3510747115150061,424721,evaluation_t007,clean,top_left,,
-0.13412001729011536,-0.1146148219704628,bright,False,False,-2.0103274418283053,424721,evaluation_t007,clean,top_right,,
-0.09424041211605072,0.04992687702178955,bright,True,False,0.8341805518727505,424721,evaluation_t007,clean,bottom_left,,
-0.13816456496715546,-0.1070222407579422,bright,False,False,-1.8790709999408526,424721,evaluation_t007,clean,bottom_right,,
0.06623020768165588,-0.037081461399793625,dark,True,False,0.5169811371178674,424721,evaluation_t007,homogeneous_dark,full,,
0.08843870460987091,-0.07897108793258667,dark,True,False,0.8128143995068554,424721,evaluation_t007,homogeneous_dark,top_left,,
0.05554432049393654,-0.12043796479701996,dark,True,False,0.3746373811004366,424721,evaluation_t007,homogeneous_dark,top_right,,
0.1000993400812149,0.01850457303225994,dark,True,False,0.9681425085709975,424721,evaluation_t007,homogeneous_dark,bottom_left,,
0.04574398323893547,-0.06547453999519348,dark,True,False,0.24408979149855314,424721,evaluation_t007,homogeneous_dark,bottom_right,,
-0.1694573014974594,0.09666463732719421,bright,True,True,1.6421577005872983,424721,evaluation_t007,homogeneous_bright,full,,
-0.06571867316961288,0.20124614238739014,bright,True,True,3.4501062568436796,424721,evaluation_t007,homogeneous_bright,top_left,,
-0.1085989847779274,0.07251902669668198,bright,True,True,1.22474142938106,424721,evaluation_t007,homogeneous_bright,top_right,,
-0.10225186496973038,0.1845473051071167,bright,True,True,3.1614257799787384,424721,evaluation_t007,homogeneous_bright,bottom_left,,
-0.15800859034061432,-0.010319091379642487,bright,False,False,-0.2073192002004538,424721,evaluation_t007,homogeneous_bright,bottom_right,,
-0.07200980186462402,0.0015116259455680847,bright,False,False,-0.002796150974107754,424721,evaluation_t007,left_right,full,,
0.08843870460987091,-0.07897108793258667,dark,True,False,0.8128143995068554,424721,evaluation_t007,left_right,top_left,dark,0.16740979254245758
-0.1085989847779274,0.07251902669668198,bright,True,True,1.22474142938106,424721,evaluation_t007,left_right,top_right,bright,0.18111801147460938
0.1000993400812149,0.01850457303225994,dark,True,False,0.9681425085709975,424721,evaluation_t007,left_right,bottom_left,dark,0.08159476704895496
-0.15800859034061432,-0.010319091379642487,bright,False,False,-0.2073192002004538,424721,evaluation_t007,left_right,bottom_right,bright,0.14768949896097183
-0.023561112582683563,0.06174078956246376,bright,True,False,1.0384130890633094,424721,evaluation_t007,quadrants,full,,
0.08843870460987091,-0.07897108793258667,dark,True,False,0.8128143995068554,424721,evaluation_t007,quadrants,top_left,dark,0.16740979254245758
-0.1085989847779274,0.07251902669668198,bright,True,True,1.22474142938106,424721,evaluation_t007,quadrants,top_right,bright,0.18111801147460938
-0.10225186496973038,0.1845473051071167,bright,True,True,3.1614257799787384,424721,evaluation_t007,quadrants,bottom_left,bright,0.2867991700768471
0.04574398323893547,-0.06547453999519348,dark,True,False,0.24408979149855314,424721,evaluation_t007,quadrants,bottom_right,dark,0.11121852323412895
-0.15688356757164001,-0.03112988919019699,bright,False,False,-0.5670850291056607,424721,evaluation_t007,smooth_gradient,full,,
-0.053743988275527954,-0.07477232813835144,dark,False,False,-1.0811620378674587,424721,evaluation_t007,smooth_gradient,top_left,,
-0.1354956030845642,-0.0333113968372345,bright,False,False,-0.6047977546841802,424721,evaluation_t007,smooth_gradient,top_right,,
-0.05367986112833023,0.015132632106542587,bright,True,False,0.23267644438889296,424721,evaluation_t007,smooth_gradient,bottom_left,,
-0.1576334536075592,-0.07026442140340805,bright,False,False,-1.243621678429258,424721,evaluation_t007,smooth_gradient,bottom_right,,
-0.2072971910238266,-0.11936034262180328,bright,False,False,-2.0923654389420157,425226,evaluation_t007,clean,full,,
-0.11414313316345215,-0.04811884090304375,bright,False,False,-0.8607808475381012,425226,evaluation_t007,clean,top_left,,
-0.1384422481060028,-0.14645031094551086,dark,False,False,-2.2094041969523524,425226,evaluation_t007,clean,top_right,,
-0.031513601541519165,-0.04022249951958656,dark,False,False,-0.7850371874127875,425226,evaluation_t007,clean,bottom_left,,
-0.08554191887378693,-0.13781121373176575,dark,False,False,-1.5047335013711636,425226,evaluation_t007,clean,bottom_right,,
0.011758577078580856,-0.11895258724689484,dark,False,False,-0.2086204306533694,425226,evaluation_t007,homogeneous_dark,full,,
0.04620855301618576,-0.04883437231183052,dark,True,False,0.25027819737111234,425226,evaluation_t007,homogeneous_dark,top_left,,
0.1130528599023819,-0.13213062286376953,dark,True,True,1.140692773476487,425226,evaluation_t007,homogeneous_dark,top_right,,
0.21613384783267975,-0.002781815826892853,dark,True,True,2.513806183549614,425226,evaluation_t007,homogeneous_dark,bottom_left,,
0.16322213411331177,-0.09560180455446243,dark,True,True,1.8089838383549592,425226,evaluation_t007,homogeneous_dark,bottom_right,,
-0.21109023690223694,0.010517634451389313,bright,True,False,0.15289485831439134,425226,evaluation_t007,homogeneous_bright,full,,
-0.1313054859638214,0.07465630769729614,bright,True,True,1.2616895885909551,425226,evaluation_t007,homogeneous_bright,top_left,,
-0.16420188546180725,-0.02081739902496338,bright,False,False,-0.38880827075426094,425226,evaluation_t007,homogeneous_bright,top_right,,
-0.11786526441574097,-0.01456882432103157,bright,False,False,-0.2807862872483707,425226,evaluation_t007,homogeneous_bright,bottom_left,,
-0.11636830866336823,-0.018473871052265167,bright,False,False,-0.3482946253219503,425226,evaluation_t007,homogeneous_bright,bottom_right,,
-0.0855630487203598,-0.08837243914604187,dark,False,False,-1.5050149662296652,425226,evaluation_t007,left_right,full,,
0.04620855301618576,-0.04883437231183052,dark,True,False,0.25027819737111234,425226,evaluation_t007,left_right,top_left,dark,0.09504292532801628
-0.16420188546180725,-0.02081739902496338,bright,False,False,-0.38880827075426094,425226,evaluation_t007,left_right,top_right,bright,0.14338448643684387
0.21613384783267975,-0.002781815826892853,dark,True,True,2.513806183549614,425226,evaluation_t007,left_right,bottom_left,dark,0.2189156636595726
-0.11636830866336823,-0.018473871052265167,bright,False,False,-0.3482946253219503,425226,evaluation_t007,left_right,bottom_right,bright,0.09789443761110306
-0.08373720943927765,-0.04754313454031944,bright,False,False,-0.8508283469815648,425226,evaluation_t007,quadrants,full,,
0.04620855301618576,-0.04883437231183052,dark,True,False,0.25027819737111234,425226,evaluation_t007,quadrants,top_left,dark,0.09504292532801628
-0.16420188546180725,-0.02081739902496338,bright,False,False,-0.38880827075426094,425226,evaluation_t007,quadrants,top_right,bright,0.14338448643684387
-0.11786526441574097,-0.01456882432103157,bright,False,False,-0.2807862872483707,425226,evaluation_t007,quadrants,bottom_left,bright,0.1032964400947094
0.16322213411331177,-0.09560180455446243,dark,True,True,1.8089838383549592,425226,evaluation_t007,quadrants,bottom_right,dark,0.2588239386677742
-0.2051597535610199,-0.12148159742355347,bright,False,False,-2.129036545884574,425226,evaluation_t007,smooth_gradient,full,,
-0.062281444668769836,-0.06720848381519318,dark,False,False,-1.1948871398174115,425226,evaluation_t007,smooth_gradient,top_left,,
-0.15856117010116577,-0.1118866503238678,bright,False,False,-1.9631642843766888,425226,evaluation_t007,smooth_gradient,top_right,,
0.040056321769952774,-0.029251430183649063,dark,True,False,0.16832602174988465,425226,evaluation_t007,smooth_gradient,bottom_left,,
-0.1155809760093689,-0.10199323296546936,bright,False,False,-1.792132230293485,425226,evaluation_t007,smooth_gradient,bottom_right,,
-0.1063418909907341,-0.08991863578557968,bright,False,False,-1.5833931179026883,426376,evaluation_t007,clean,full,,
-0.0751490443944931,-0.088152676820755,dark,False,False,-1.366292886828599,426376,evaluation_t007,clean,top_left,,
-0.13088171184062958,-0.1012178510427475,bright,False,False,-1.7787278465362863,426376,evaluation_t007,clean,top_right,,
-0.08214306086301804,-0.09341266751289368,dark,False,False,-1.4594582512282661,426376,evaluation_t007,clean,bottom_left,,
-0.10451021790504456,-0.1110820397734642,dark,False,False,-1.7574049812342467,426376,evaluation_t007,clean,bottom_right,,
0.2058744728565216,-0.04441549628973007,dark,True,True,2.377143879068626,426376,evaluation_t007,homogeneous_dark,full,,
0.16550977528095245,-0.043131884187459946,dark,True,True,1.83945687540857,426376,evaluation_t007,homogeneous_dark,top_left,,
0.08761715143918991,-0.07977104932069778,dark,True,False,0.8018707163078451,426376,evaluation_t007,homogeneous_dark,top_right,,
0.16362275183200836,-0.12061963975429535,dark,True,True,1.814320356493757,426376,evaluation_t007,homogeneous_dark,bottom_left,,
0.14726878702640533,-0.10498121380805969,dark,True,True,1.5964737018068433,426376,evaluation_t007,homogeneous_dark,bottom_right,,
0.06613083183765411,0.2091381996870041,bright,True,True,3.5865398795240657,426376,evaluation_t007,homogeneous_bright,full,,
0.12871673703193665,0.18400336802005768,bright,True,True,3.152022489495621,426376,evaluation_t007,homogeneous_bright,top_left,,
0.05751496180891991,0.16767781972885132,bright,True,True,2.869795230993351,426376,evaluation_t007,homogeneous_bright,top_right,,
0.06418566405773163,0.2281195968389511,bright,True,True,3.914680018230608,426376,evaluation_t007,homogeneous_bright,bottom_left,,
0.10569359362125397,0.2687278389930725,bright,True,True,4.616693368797661,426376,evaluation_t007,homogeneous_bright,bottom_right,,
0.17337197065353394,0.026389479637145996,dark,True,True,1.9441870115419804,426376,evaluation_t007,left_right,full,,
0.16550977528095245,-0.043131884187459946,dark,True,True,1.83945687540857,426376,evaluation_t007,left_right,top_left,dark,0.2086416594684124
0.05751496180891991,0.16767781972885132,bright,True,True,2.869795230993351,426376,evaluation_t007,left_right,top_right,bright,0.11016285791993141
0.16362275183200836,-0.12061963975429535,dark,True,True,1.814320356493757,426376,evaluation_t007,left_right,bottom_left,dark,0.2842423915863037
0.10569359362125397,0.2687278389930725,bright,True,True,4.616693368797661,426376,evaluation_t007,left_right,bottom_right,bright,0.16303424537181854
0.15035027265548706,0.14065733551979065,dark,True,True,1.637521321985851,426376,evaluation_t007,quadrants,full,,
0.16550977528095245,-0.043131884187459946,dark,True,True,1.83945687540857,426376,evaluation_t007,quadrants,top_left,dark,0.2086416594684124
0.05751496180891991,0.16767781972885132,bright,True,True,2.869795230993351,426376,evaluation_t007,quadrants,top_right,bright,0.11016285791993141
0.06418566405773163,0.2281195968389511,bright,True,True,3.914680018230608,426376,evaluation_t007,quadrants,bottom_left,bright,0.16393393278121948
0.14726878702640533,-0.10498121380805969,dark,True,True,1.5964737018068433,426376,evaluation_t007,quadrants,bottom_right,dark,0.252250000834465
-0.05019965395331383,0.000980852171778679,bright,False,False,-0.0119718812092862,426376,evaluation_t007,smooth_gradient,full,,
0.016320744529366493,-0.08140069246292114,dark,False,False,-0.14784905630537823,426376,evaluation_t007,smooth_gradient,top_left,,
-0.033195123076438904,0.07313156872987747,bright,True,True,1.2353307251071515,426376,evaluation_t007,smooth_gradient,top_right,,
-0.014758270233869553,-0.12333826720714569,dark,False,False,-0.5618440402505889,426376,evaluation_t007,smooth_gradient,bottom_left,,
-0.01238705962896347,0.15392398834228516,bright,True,True,2.632026424893044,426376,evaluation_t007,smooth_gradient,bottom_right,,
-0.10197467356920242,-0.14816376566886902,dark,False,False,-1.723629694449704,429109,evaluation_t007,clean,full,,
-0.18710832297801971,-0.1945907473564148,dark,False,False,-2.8576715580255203,429109,evaluation_t007,clean,top_left,,
-0.1821368932723999,-0.1538189947605133,bright,False,False,-2.6880679998189394,429109,evaluation_t007,clean,top_right,,
-0.09049183875322342,-0.136875718832016,dark,False,False,-1.5706700188775513,429109,evaluation_t007,clean,bottom_left,,
-0.11247112601995468,-0.12149709463119507,dark,False,False,-1.86345004258285,429109,evaluation_t007,clean,bottom_right,,
0.25869041681289673,-0.06776644289493561,dark,True,True,3.0806905016641344,429109,evaluation_t007,homogeneous_dark,full,,
0.019760917872190475,-0.1911255419254303,dark,False,False,-0.1020234560191077,429109,evaluation_t007,homogeneous_dark,top_left,,
0.13976775109767914,-0.10772466659545898,dark,True,True,1.4965544710158187,429109,evaluation_t007,homogeneous_dark,top_right,,
0.19514532387256622,-0.09736624360084534,dark,True,True,2.2342238445953106,429109,evaluation_t007,homogeneous_dark,bottom_left,,
0.15344828367233276,-0.06444469094276428,dark,True,True,1.6787890722974952,429109,evaluation_t007,homogeneous_dark,bottom_right,,
-0.06871622800827026,0.0014127586036920547,bright,False,False,-0.004505316164480465,429109,evaluation_t007,homogeneous_bright,full,,
-0.20655933022499084,-0.042352378368377686,bright,False,False,-0.761093358739243,429109,evaluation_t007,homogeneous_bright,top_left,,
-0.16144530475139618,0.07138748466968536,bright,True,True,1.2051799421670977,429109,evaluation_t007,homogeneous_bright,top_right,,
-0.10447188466787338,0.09603830426931381,bright,True,True,1.6313299930774596,429109,evaluation_t007,homogeneous_bright,bottom_left,,
-0.11960631608963013,0.03373178094625473,bright,True,False,0.554208480794376,429109,evaluation_t007,homogeneous_bright,bottom_right,,
0.096270352602005,-0.06099087744951248,dark,True,False,0.9171376224104151,429109,evaluation_t007,left_right,full,,
0.019760917872190475,-0.1911255419254303,dark,False,False,-0.1020234560191077,429109,evaluation_t007,left_right,top_left,dark,0.21088645979762077
-0.16144530475139618,0.07138748466968536,bright,True,True,1.2051799421670977,429109,evaluation_t007,left_right,top_right,bright,0.23283278942108154
0.19514532387256622,-0.09736624360084534,dark,True,True,2.2342238445953106,429109,evaluation_t007,left_right,bottom_left,dark,0.29251156747341156
-0.11960631608963013,0.03373178094625473,bright,True,False,0.554208480794376,429109,evaluation_t007,left_right,bottom_right,bright,0.15333809703588486
0.11401030421257019,-0.006065577268600464,dark,True,True,1.1534466250655573,429109,evaluation_t007,quadrants,full,,
0.019760917872190475,-0.1911255419254303,dark,False,False,-0.1020234560191077,429109,evaluation_t007,quadrants,top_left,dark,0.21088645979762077
-0.16144530475139618,0.07138748466968536,bright,True,True,1.2051799421670977,429109,evaluation_t007,quadrants,top_right,bright,0.23283278942108154
-0.10447188466787338,0.09603830426931381,bright,True,True,1.6313299930774596,429109,evaluation_t007,quadrants,bottom_left,bright,0.2005101889371872
0.15344828367233276,-0.06444469094276428,dark,True,True,1.6787890722974952,429109,evaluation_t007,quadrants,bottom_right,dark,0.21789297461509705
-0.09000256657600403,-0.13091425597667694,dark,False,False,-1.5641525591480236,429109,evaluation_t007,smooth_gradient,full,,
-0.12060984969139099,-0.21428126096725464,dark,False,False,-1.9718637359177011,429109,evaluation_t007,smooth_gradient,top_left,,
-0.1633056402206421,-0.027149591594934464,bright,False,False,-0.49827579475123446,429109,evaluation_t007,smooth_gradient,top_right,,
-0.00823616236448288,-0.15910515189170837,dark,False,False,-0.4749648401457744,429109,evaluation_t007,smooth_gradient,bottom_left,,
-0.12185442447662354,-0.04378262907266617,bright,False,False,-0.7858187601801064,429109,evaluation_t007,smooth_gradient,bottom_right,,
-0.11755450814962387,-0.11654549092054367,bright,False,False,-2.0437038035367987,429623,evaluation_t007,clean,full,,
-0.0798865482211113,-0.13041511178016663,dark,False,False,-1.429399868680586,429623,evaluation_t007,clean,top_left,,
-0.10525922477245331,-0.1140291690826416,dark,False,False,-1.7673822951359262,429623,evaluation_t007,clean,top_right,,
-0.13063955307006836,-0.16324961185455322,dark,False,False,-2.1054666483929876,429623,evaluation_t007,clean,bottom_left,,
-0.12349031865596771,-0.182023823261261,dark,False,False,-2.010233668550033,429623,evaluation_t007,clean,bottom_right,,
0.04995863884687424,-0.08678308129310608,dark,True,False,0.3002320564331293,429623,evaluation_t007,homogeneous_dark,full,,
0.11093653738498688,-0.09679651260375977,dark,True,True,1.1125018249124337,429623,evaluation_t007,homogeneous_dark,top_left,,
0.09299798309803009,-0.11370809376239777,dark,True,False,0.873547290780487,429623,evaluation_t007,homogeneous_dark,top_right,,
0.058790527284145355,-0.15735381841659546,dark,True,False,0.4178792064360671,429623,evaluation_t007,homogeneous_dark,bottom_left,,
0.012640036642551422,-0.1833440065383911,dark,False,False,-0.19687875091177037,429623,evaluation_t007,homogeneous_dark,bottom_right,,
-0.14650341868400574,-0.01590394601225853,bright,False,False,-0.3038671497076649,429623,evaluation_t007,homogeneous_bright,full,,
-0.12675857543945312,-0.06132373958826065,bright,False,False,-1.0890600016744683,429623,evaluation_t007,homogeneous_bright,top_left,,
-0.13509657979011536,0.007146015763282776,bright,True,False,0.09460813605025271,429623,evaluation_t007,homogeneous_bright,top_right,,
-0.17307928204536438,-0.018621966242790222,bright,False,False,-0.3508548149629788,429623,evaluation_t007,homogeneous_bright,bottom_left,,
-0.18128617107868195,-0.07100194692611694,bright,False,False,-1.2563716211960625,429623,evaluation_t007,homogeneous_bright,bottom_right,,
-0.031069383025169373,-0.03716827929019928,dark,False,False,-0.7791198750737252,429623,evaluation_t007,left_right,full,,
0.11093653738498688,-0.09679651260375977,dark,True,True,1.1125018249124337,429623,evaluation_t007,left_right,top_left,dark,0.20773304998874664
-0.13509657979011536,0.007146015763282776,bright,True,False,0.09460813605025271,429623,evaluation_t007,left_right,top_right,bright,0.14224259555339813
0.058790527284145355,-0.15735381841659546,dark,True,False,0.4178792064360671,429623,evaluation_t007,left_right,bottom_left,dark,0.21614434570074081
-0.18128617107868195,-0.07100194692611694,bright,False,False,-1.2563716211960625,429623,evaluation_t007,left_right,bottom_right,bright,0.110284224152565
-0.004221456125378609,-0.005151056684553623,dark,False,False,-0.42148604560661157,429623,evaluation_t007,quadrants,full,,
0.11093653738498688,-0.09679651260375977,dark,True,True,1.1125018249124337,429623,evaluation_t007,quadrants,top_left,dark,0.20773304998874664
-0.13509657979011536,0.007146015763282776,bright,True,False,0.09460813605025271,429623,evaluation_t007,quadrants,top_right,bright,0.14224259555339813
-0.17307928204536438,-0.018621966242790222,bright,False,False,-0.3508548149629788,429623,evaluation_t007,quadrants,bottom_left,bright,0.15445731580257416
0.012640036642551422,-0.1833440065383911,dark,False,False,-0.19687875091177037,429623,evaluation_t007,quadrants,bottom_right,dark,0.19598404318094254
-0.12352971732616425,-0.07808947563171387,bright,False,False,-1.378896988213243,429623,evaluation_t007,smooth_gradient,full,,
-0.04486483335494995,-0.1558534950017929,dark,False,False,-0.962885264076674,429623,evaluation_t007,smooth_gradient,top_left,,
-0.13218796253204346,-0.07754012197256088,bright,False,False,-1.3694000589582267,429623,evaluation_t007,smooth_gradient,top_right,,
-0.07359503209590912,-0.18684090673923492,dark,False,False,-1.3455923176019333,429623,evaluation_t007,smooth_gradient,bottom_left,,
-0.14643405377864838,-0.13805632293224335,bright,False,False,-2.415571445497402,429623,evaluation_t007,smooth_gradient,bottom_right,,
0.0004809154197573662,-0.025818824768066406,dark,False,False,-0.35884705118662624,438304,evaluation_t007,clean,full,,
-0.09332035481929779,-0.11177892982959747,dark,False,False,-1.6083479012777493,438304,evaluation_t007,clean,top_left,,
-0.09596937894821167,-0.06368612498044968,bright,False,False,-1.1298996439866622,438304,evaluation_t007,clean,top_right,,
-0.06217174604535103,-0.12034010142087936,dark,False,False,-1.1934258747101663,438304,evaluation_t007,clean,bottom_left,,
-0.07337874174118042,-0.013999095186591148,bright,False,False,-0.2709371177850332,438304,evaluation_t007,clean,bottom_right,,
0.13288837671279907,-0.04588732495903969,dark,True,True,1.4049162221936422,438304,evaluation_t007,homogeneous_dark,full,,
0.030033035203814507,-0.11546282470226288,dark,True,False,0.03480858586464911,438304,evaluation_t007,homogeneous_dark,top_left,,
0.03980812802910805,-0.10927173495292664,dark,True,False,0.16501990138091271,438304,evaluation_t007,homogeneous_dark,top_right,,
0.06456758081912994,-0.11648225784301758,dark,True,False,0.49483374324125945,438304,evaluation_t007,homogeneous_dark,bottom_left,,
0.013815879821777344,-0.08258974552154541,dark,False,False,-0.18121566822352642,438304,evaluation_t007,homogeneous_dark,bottom_right,,
-0.04734858125448227,0.09834323823451996,bright,True,True,1.6711764461597916,438304,evaluation_t007,homogeneous_bright,full,,
-0.06764440983533859,0.14536115527153015,bright,True,True,2.4839967930874476,438304,evaluation_t007,homogeneous_bright,top_left,,
-0.07111531496047974,0.11099670827388763,bright,True,True,1.88992279979221,438304,evaluation_t007,homogeneous_bright,top_right,,
-0.051717113703489304,0.08210153877735138,bright,True,True,1.3903987209985758,438304,evaluation_t007,homogeneous_bright,bottom_left,,
-0.11748524755239487,0.07313264161348343,bright,True,True,1.2353492725392743,438304,evaluation_t007,homogeneous_bright,bottom_right,,
0.058682896196842194,0.032162874937057495,dark,True,False,0.4164454824071835,438304,evaluation_t007,left_right,full,,
0.030033035203814507,-0.11546282470226288,dark,True,False,0.03480858586464911,438304,evaluation_t007,left_right,top_left,dark,0.14549585990607738
-0.07111531496047974,0.11099670827388763,bright,True,True,1.88992279979221,438304,evaluation_t007,left_right,top_right,bright,0.18211202323436737
0.06456758081912994,-0.11648225784301758,dark,True,False,0.49483374324125945,438304,evaluation_t007,left_right,bottom_left,dark,0.18104983866214752
-0.11748524755239487,0.07313264161348343,bright,True,True,1.2353492725392743,438304,evaluation_t007,left_right,bottom_right,bright,0.1906178891658783
0.03778582066297531,0.08648694306612015,bright,True,True,1.4662112209995695,438304,evaluation_t007,quadrants,full,,
0.030033035203814507,-0.11546282470226288,dark,True,False,0.03480858586464911,438304,evaluation_t007,quadrants,top_left,dark,0.14549585990607738
-0.07111531496047974,0.11099670827388763,bright,True,True,1.88992279979221,438304,evaluation_t007,quadrants,top_right,bright,0.18211202323436737
-0.051717113703489304,0.08210153877735138,bright,True,True,1.3903987209985758,438304,evaluation_t007,quadrants,bottom_left,bright,0.13381865248084068
0.013815879821777344,-0.08258974552154541,dark,False,False,-0.18121566822352642,438304,evaluation_t007,quadrants,bottom_right,dark,0.09640562534332275
0.009914573282003403,0.008414741605520248,dark,False,False,-0.23318389664399794,438304,evaluation_t007,smooth_gradient,full,,
-0.06255339086055756,-0.13343825936317444,dark,False,False,-1.1985096600343748,438304,evaluation_t007,smooth_gradient,top_left,,
-0.08727478981018066,0.025221392512321472,bright,True,False,0.4070854835354014,438304,evaluation_t007,smooth_gradient,top_right,,
-0.0243937149643898,-0.14881935715675354,dark,False,False,-0.6901951420118773,438304,evaluation_t007,smooth_gradient,bottom_left,,
-0.08208134025335312,0.048077359795570374,bright,True,False,0.80220709732178,438304,evaluation_t007,smooth_gradient,bottom_right,,
-0.185946986079216,0.02811894193291664,bright,True,False,0.4571767524326243,439773,evaluation_t007,clean,full,,
-0.08711478859186172,-0.02756286785006523,bright,False,False,-0.5054202913653216,439773,evaluation_t007,clean,top_left,,
-0.17066852748394012,0.06441139429807663,bright,True,True,1.084581060860078,439773,evaluation_t007,clean,top_right,,
-0.0522201806306839,-0.09295779466629028,dark,False,False,-1.060863816502699,439773,evaluation_t007,clean,bottom_left,,
-0.07244797050952911,-0.03208976611495018,bright,False,False,-0.583678862779143,439773,evaluation_t007,clean,bottom_right,,
0.036499351263046265,0.03776353597640991,bright,True,False,0.6239072834818385,439773,evaluation_t007,homogeneous_dark,full,,
0.191367968916893,0.013110138475894928,dark,True,True,2.183906741040305,439773,evaluation_t007,homogeneous_dark,top_left,,
0.09709108620882034,0.08569489419460297,dark,True,False,0.9280703884252098,439773,evaluation_t007,homogeneous_dark,top_right,,
0.12433933466672897,-0.09111800044775009,dark,True,True,1.2910367909577338,439773,evaluation_t007,homogeneous_dark,bottom_left,,
0.18842321634292603,-0.005991488695144653,dark,True,True,2.1446805041769603,439773,evaluation_t007,homogeneous_dark,bottom_right,,
-0.23182843625545502,0.14064566791057587,bright,True,True,2.402477995271568,439773,evaluation_t007,homogeneous_bright,full,,
-0.14418888092041016,0.0908706784248352,bright,True,True,1.5419948694394832,439773,evaluation_t007,homogeneous_bright,top_left,,
-0.17421722412109375,0.21988160908222198,bright,True,True,3.772266136706686,439773,evaluation_t007,homogeneous_bright,top_right,,
-0.12536031007766724,-0.02702147886157036,bright,False,False,-0.49606105103349607,439773,evaluation_t007,homogeneous_bright,bottom_left,,
-0.11515572667121887,0.09113959968090057,bright,True,True,1.5466438348217484,439773,evaluation_t007,homogeneous_bright,bottom_right,,
